path,speaker,text
CDSD/Seed-VC/16/S016F001P000W00039-成为该.wav,16,成为该
CDSD/Seed-VC/16/S016F001P000W00046-二十一号.wav,16,二十一号
CDSD/Seed-VC/16/S016F001P000W00097-巨大的市场利益.wav,16,巨大的市场利益
CDSD/Seed-VC/16/S016F001P000W00104-监视听.wav,16,监视听
CDSD/Seed-VC/16/S016F001P000W00182-治.wav,16,治
CDSD/Seed-VC/16/S016F001P000W00198-全国统一的现状.wav,16,全国统一的现状
CDSD/Seed-VC/16/S016F001P000W00209-等级.wav,16,等级
CDSD/Seed-VC/16/S016F001P000W00243-重拳出击.wav,16,重拳出击
CDSD/Seed-VC/16/S016F002P000W00024-芝加哥.wav,16,芝加哥
CDSD/Seed-VC/16/S016F002P000W00046-私人财富管理.wav,16,私人财富管理
CDSD/Seed-VC/18/S018F010P000W00169-我们是这样说的.wav,18,我们是这样说的
CDSD/Seed-VC/18/S018F010P000W00208-绿草如茵.wav,18,绿草如茵
CDSD/Seed-VC/18/S018F010P000W00218-做到以下几点.wav,18,做到以下几点
CDSD/Seed-VC/18/S018F011P000W00027-在不断地破坏.wav,18,在不断地破坏
CDSD/Seed-VC/18/S018F011P000W00075-垃圾箱里.wav,18,垃圾箱里
CDSD/Seed-VC/18/S018F011P000W00082-我想塑料袋.wav,18,我想塑料袋
CDSD/Seed-VC/18/S018F011P000W00097-我希望大家.wav,18,我希望大家
CDSD/Seed-VC/18/S018F011P000W00298-这锦绣山河.wav,18,这锦绣山河
CDSD/Seed-VC/18/S018F012P000W00042-记录了.wav,18,记录了
CDSD/Seed-VC/18/S018F012P000W00205-将别人绊倒.wav,18,将别人绊倒
CDSD/Seed-VC/19/S019F010P000W00014-读研期间.wav,19,读研期间
CDSD/Seed-VC/19/S019F011P000W00040-备考当中.wav,19,备考当中
CDSD/Seed-VC/19/S019F011P000W00049-我一直很幸运.wav,19,我一直很幸运
CDSD/Seed-VC/19/S019F013P000W00008-和我同龄的孩子.wav,19,和我同龄的孩子
CDSD/Seed-VC/19/S019F013P000W00026-母亲在学校.wav,19,母亲在学校
CDSD/Seed-VC/19/S019F015P000W00021-他开始每天.wav,19,他开始每天
CDSD/Seed-VC/19/S019F017P000W00021-一所大学中.wav,19,一所大学中
CDSD/Seed-VC/19/S019F017P000W00030-一生的幸事.wav,19,一生的幸事
CDSD/Seed-VC/19/S019F018P000W00018-而幸福.wav,19,而幸福
CDSD/Seed-VC/19/S019F019P000W00025-比我要轻.wav,19,比我要轻
CDSD/Seed-VC/20/S020F002P000W00064-政策.wav,20,政策
CDSD/Seed-VC/20/S020F003P000W00009-嗯政策调整.wav,20,嗯政策调整
CDSD/Seed-VC/20/S020F003P000W00031-先后出台的.wav,20,先后出台的
CDSD/Seed-VC/20/S020F003P000W00074-价外收.wav,20,价外收
CDSD/Seed-VC/20/S020F003P000W00109-资金支持力度.wav,20,资金支持力度
CDSD/Seed-VC/20/S020F003P000W00123-尽快将中央.wav,20,尽快将中央
CDSD/Seed-VC/20/S020F003P000W00149-投资指导.wav,20,投资指导
CDSD/Seed-VC/20/S020F003P000W00154-七千亿美元.wav,20,七千亿美元
CDSD/Seed-VC/20/S020F003P000W00171-政府将完善.wav,20,政府将完善
CDSD/Seed-VC/20/S020F003P000W00172-境外投资统计.wav,20,境外投资统计
CDSD/Seed-VC/23/S023F001P000W00108-看来.wav,23,看来
CDSD/Seed-VC/23/S023F001P000W00146-多处刀伤.wav,23,多处刀伤
CDSD/Seed-VC/23/S023F001P000W00175-有遗漏.wav,23,有遗漏
CDSD/Seed-VC/23/S023F001P000W00213-视频截图.wav,23,视频截图
CDSD/Seed-VC/23/S023F001P000W00256-百子湾阳光.wav,23,百子湾阳光
CDSD/Seed-VC/23/S023F001P000W00309-认现场上.wav,23,认现场上
CDSD/Seed-VC/23/S023F001P000W00402-超大企业.wav,23,超大企业
CDSD/Seed-VC/23/S023F001P000W00474-开发商节省了.wav,23,开发商节省了
CDSD/Seed-VC/23/S023F001P000W00865-订制战略.wav,23,订制战略
CDSD/Seed-VC/23/S023F001P000W00906-方面释解.wav,23,方面释解
